2,22,2137.2372,44.70556,2336.7606,44.92275,27.272
4,22,2037.496125,44.59311425,2336.7606,44.92275,39.907
8,22,1987.520475,44.5269326858,2336.7606,44.92275,46.022
16,22,1962.4788375,44.4758288194,2336.7606,44.92275,47.959
2,24,1738.26195,43.46108,1894.0983,43.67125,27.305
4,24,1660.442175,43.3534240833,1894.0983,43.67125,40.07
8,24,1621.40865,43.2971615709,1894.0983,43.67125,46.216
16,24,1601.99930625,43.2540710938,1894.0983,43.67125,48.086
2,26,1445.3907,42.2783815,1569.8112,42.490375,26.978
4,26,1383.213675,42.1684725,1569.8112,42.490375,40.358
8,26,1352.0194125,42.1105473818,1569.8112,42.490375,46.494
16,26,1336.3650375,42.0688746528,1569.8112,42.490375,48.298
2,28,1221.4419,41.1280935833,1323.2946,41.35625,27.011
4,28,1170.491925,41.0136985,1323.2946,41.35625,40.369
8,28,1144.9518375,40.9534581081,1323.2946,41.35625,46.193
16,28,1132.173975,40.9078126736,1323.2946,41.35625,48.268
2,30,995.22375,39.8027245833,1083.3081,40.0905,27.03
4,30,951.060075,39.6591831667,1083.3081,40.0905,40.204
8,30,928.9491,39.5799451014,1083.3081,40.0905,47.382
16,30,917.94335625,39.5367881076,1083.3081,40.0905,49.806
2,32,815.6694,38.5481620833,887.2728,38.873875,26.954
4,32,779.712675,38.3853720833,887.2728,38.873875,40.111
8,32,761.7269625,38.302045777,887.2728,38.873875,46.188
16,32,752.64178125,38.2502768229,887.2728,38.873875,48.199
2,34,675.38835,37.4176809167,737.1789,37.78675,27.029
4,34,644.2263,37.2315413333,737.1789,37.78675,40.09
8,34,628.745625,37.1342793919,737.1789,37.78675,46.159
16,34,620.9623875,37.0829008681,737.1789,37.78675,48.157
